Uso,Genero,Dias,Ida/Vuelta,Hora Cu-Cu2,Hora Cu2-Cu,Satisfaccion,Espera Cu-Cu2,Espera Cu2-Cu,Frecuencia parado
Si,Femenino,5,0,7,12,4,15,60,3
Si,Femenino,5,0,7,16,4,15,60,3
Si,Femenino,5,0,7,12,4,45,45,4
Si,Femenino,5,0,7,14,4,45,45,4
Si,Femenino,5,0,7,13,4,45,45,4
Si,Femenino,5,0,8,14,2,45,30,3
Si,Femenino,5,0,8,15,2,45,30,3
Si,Femenino,5,0,7,14,2,45,30,3
Si,Femenino,5,0,7,15,2,45,30,3
Si,Femenino,5,0,12,14,2,45,30,3
Si,Femenino,5,0,12,15,2,45,30,3
Si,Femenino,5,0,8,18,1,30,60,5
Si,Femenino,5,0,12,18,1,30,60,5
Si,Femenino,5,0,8,15,1,30,45,4
Si,Femenino,5,0,7,15,1,30,45,4
Si,Femenino,5,0,8,16,3,45,60,5
Si,Femenino,5,0,8,17,3,45,60,5
Si,Femenino,5,0,8,14,3,45,60,5
Si,Femenino,5,0,10,15,3,30,60,5
Si,Femenino,5,0,7,12,2,45,30,3
Si,Femenino,5,0,7,13,2,45,30,3
Si,Femenino,5,0,7,14,2,45,30,3
Si,Masculino,5,0,7,16,4,30,30,5
Si,S/G,5,0,7,13,2,45,60,5
Si,Masculino,5,0,7,10,3,30,60,4
Si,Masculino,5,0,7,11,3,30,60,4
Si,Masculino,5,0,8,10,3,30,60,4
Si,Masculino,5,0,8,11,3,30,60,4
Si,Masculino,5,0,12,10,3,30,60,4
Si,Masculino,5,0,12,11,3,30,60,4
Si,Masculino,5,0,7,18,2,30,45,4
Si,Masculino,5,0,7,17,1,15,60,5
Si,S/G,5,0,7,17,3,30,60,4
Si,Femenino,5,0,7,16,2,15,60,4
Si,Masculino,5,0,15,14,2,30,45,5
Si,Masculino,5,0,14,14,2,30,45,5
Si,Masculino,5,0,7,13,3,30,45,4
Si,Masculino,5,0,7,15,4,60,60,5
Si,Masculino,5,0,7,16,4,60,60,5
Si,Masculino,5,0,8,15,4,60,60,5
Si,Masculino,5,0,8,16,4,60,60,5
Si,Masculino,5,0,8,14,4,60,60,5
Si,Masculino,5,0,8,17,4,60,60,5
Si,Masculino,5,0,10,15,4,60,60,5
Si,Masculino,5,0,10,16,4,60,60,5
Si,Masculino,5,0,10,14,4,60,60,5
Si,Masculino,5,0,10,17,4,60,60,5
Si,Masculino,5,0,9,15,4,60,60,5
Si,Masculino,5,0,9,16,4,60,60,5
Si,Masculino,5,0,9,14,4,60,60,5
Si,Masculino,5,0,9,17,4,60,60,5
Si,Masculino,5,0,11,15,4,60,60,5
Si,Masculino,5,0,11,16,4,60,60,5
Si,Masculino,5,0,11,14,4,60,60,5
Si,Masculino,5,0,11,17,4,60,60,5
Si,Masculino,5,0,12,15,4,60,60,5
Si,Masculino,5,0,12,16,4,60,60,5
Si,Masculino,5,0,12,14,4,60,60,5
Si,Masculino,5,0,12,17,4,60,60,5
Si,Masculino,5,0,13,15,4,60,60,5
Si,Masculino,5,0,13,16,4,60,60,5
Si,Masculino,5,0,13,14,4,60,60,5
Si,Masculino,5,0,13,17,4,60,60,5
Si,Masculino,5,0,14,15,4,60,60,5
Si,Masculino,5,0,14,16,4,60,60,5
Si,Masculino,5,0,14,14,4,60,60,5
Si,Masculino,5,0,14,17,4,60,60,5
Si,Masculino,5,0,15,15,4,60,60,5
Si,Masculino,5,0,15,16,4,60,60,5
Si,Masculino,5,0,15,14,4,60,60,5
Si,Masculino,5,0,15,17,4,60,60,5
Si,Masculino,5,0,0,15,4,60,60,5
Si,Masculino,5,0,0,16,4,60,60,5
Si,Masculino,5,0,0,14,4,60,60,5
Si,Masculino,5,0,0,17,4,60,60,5
Si,S/G,5,0,7,14,2,45,15,4
Si,S/G,5,0,7,12,2,45,15,4
Si,S/G,5,0,7,13,2,45,15,4
Si,S/G,5,0,8,14,2,45,15,4
Si,S/G,5,0,8,12,2,45,15,4
Si,S/G,5,0,8,13,2,45,15,4
Si,Masculino,5,1,8,10,2,30,60,4
Si,Masculino,5,1,8,11,2,30,60,4
Si,Masculino,5,1,8,12,2,30,60,4
Si,Masculino,5,1,8,13,2,30,60,4
Si,Masculino,5,1,8,15,2,30,60,4
Si,Masculino,5,1,8,14,2,30,60,4
Si,Masculino,5,1,8,16,2,30,60,4
Si,Masculino,5,1,8,17,2,30,60,4
Si,Masculino,5,1,8,18,2,30,60,4
Si,Masculino,5,1,8,19,2,30,60,4
Si,Femenino,5,0,13,16,1,15,15,4
Si,Femenino,5,0,13,13,1,15,15,4
Si,Femenino,5,0,11,16,1,15,15,4
Si,Femenino,5,0,11,13,1,15,15,4
Si,S/G,5,0,11,16,2,15,30,5
Si,Femenino,5,0,7,16,3,30,30,5
Si,Femenino,5,0,7,14,3,30,30,5
Si,Femenino,5,0,7,17,3,30,30,5
Si,Masculino,5,0,0,15,2,0,60,3
Si,Masculino,4,1,7,17,2,15,30,4
Si,bbb,5,0,11,13,2,15,45,3
Si,Masculino,5,0,7,10,1,30,30,5
Si,Masculino,4,0,8,18,2,30,30,3
Si,Masculino,4,0,8,19,2,30,30,3
Si,Femenino,4,0,8,18,2,30,45,4
Si,Masculino,5,0,11,18,2,44,29,4
Si,Masculino,5,0,13,18,2,44,29,4
Si,Masculino,5,0,15,15,2,45,45,4
Si,Masculino,5,0,14,15,2,45,45,4
Si,Masculino,5,0,7,18,2,45,60,4
Si,Masculino,5,0,7,14,2,45,60,4
Si,Masculino,5,0,7,12,2,45,60,4
Si,Masculino,5,0,8,18,2,45,60,4
Si,Masculino,5,0,8,14,2,45,60,4
Si,Masculino,5,0,8,12,2,45,60,4
Si,Masculino,5,0,7,18,2,15,45,5
Si,Masculino,5,0,7,19,2,15,45,5
Si,Masculino,5,0,11,12,2,15,45,5
Si,Masculino,5,0,11,13,2,15,45,5
Si,Masculino,5,0,13,12,2,15,45,5
Si,Masculino,5,0,13,13,2,15,45,5
Si,Femenino,5,0,11,14,3,15,45,5
Si,Femenino,5,0,13,14,3,15,45,5
Si,Masculino,5,0,7,16,2,15,60,4
Si,Masculino,5,0,7,12,4,30,60,5
Si,Masculino,5,0,7,16,3,30,45,5
Si,Masculino,5,0,7,15,3,30,45,5
Si,Masculino,4,0,7,18,1,44,60,5
Si,S/G,5,0,7,14,3,60,60,4
Si,S/G,5,0,7,15,3,60,60,4
Si,Masculino,5,0,8,14,2,44,30,3
Si,Masculino,1,0,11,16,4,30,45,5
Si,Masculino,1,0,11,18,4,30,45,5
Si,Masculino,5,0,7,18,3,15,29,5
Si,Masculino,5,0,7,19,3,15,29,5
Si,Masculino,5,0,7,17,3,15,29,5
Si,Masculino,5,0,7,16,3,15,29,5
Si,Masculino,5,0,7,17,1,30,60,1
Si,Femenino,5,0,8,14,2,15,45,3
Si,Femenino,5,0,10,14,2,15,45,3
Si,Femenino,5,0,10,16,3,15,45,4
Si,Masculino,5,0,8,17,3,15,45,4
Si,Masculino,5,0,7,15,1,44,60,3
Si,Femenino,5,1,7,15,2,30,45,4
Si,Femenino,5,1,7,16,2,30,45,4
Si,Femenino,5,1,10,15,2,30,45,4
Si,Femenino,5,1,10,16,2,30,45,4
Si,Femenino,5,1,9,15,2,30,45,4
Si,Femenino,5,1,9,16,2,30,45,4
Si,bbb,5,0,7,18,1,60,29,5
Si,Masculino,4,0,9,15,2,44,60,4
Si,Masculino,4,0,9,17,2,44,60,4
Si,Masculino,1,0,7,12,1,45,45,5
Si,Masculino,1,0,7,16,1,45,45,5
Si,Masculino,1,0,7,18,1,45,45,5
Si,Femenino,5,0,7,15,2,30,15,3
Si,Masculino,5,0,7,16,1,30,30,4
Si,Masculino,4,0,9,16,1,30,30,3
Si,Femenino,5,0,7,10,2,30,45,4
Si,Femenino,5,0,7,11,2,30,45,4
Si,Femenino,5,0,9,10,2,30,45,4
Si,Femenino,5,0,9,11,2,30,45,4
Si,Femenino,5,0,11,10,2,30,45,4
Si,Femenino,5,0,11,11,2,30,45,4
Si,Femenino,5,0,14,10,2,30,45,4
Si,Femenino,5,0,14,11,2,30,45,4
Si,Femenino,5,0,7,15,5,15,60,4
Si,Femenino,5,0,8,15,2,30,30,4
Si,Femenino,5,0,12,16,3,15,45,4
Si,Femenino,5,0,14,16,3,15,45,4
Si,Masculino,5,0,8,17,3,45,60,5
Si,Masculino,5,0,8,14,3,45,60,5
Si,Masculino,5,0,8,15,3,45,60,5
Si,Masculino,5,0,8,16,3,45,60,5
Si,Masculino,5,0,8,18,3,45,60,5
Si,Femenino,5,0,11,19,1,15,60,5
Si,Masculino,4,1,7,14,2,45,60,4
Si,Masculino,4,1,8,14,2,45,60,4
Si,Masculino,4,1,9,14,2,45,60,4
Si,Femenino,4,0,8,16,1,44,60,5
Si,Femenino,4,0,8,15,1,44,60,5
Si,Femenino,5,0,7,14,2,45,60,5
Si,Masculino,4,0,10,14,2,30,15,4
Si,Masculino,4,0,10,12,2,30,15,4
Si,Masculino,4,0,10,13,2,30,15,4
Si,Masculino,4,0,9,14,2,30,15,4
Si,Masculino,4,0,9,12,2,30,15,4
Si,Masculino,4,0,9,13,2,30,15,4
Si,Masculino,5,0,9,15,1,45,60,1
Si,Masculino,5,0,10,12,2,15,30,3
Si,Masculino,5,0,10,13,2,15,30,3
Si,Masculino,5,0,10,14,2,15,30,3
Si,Femenino,5,0,10,16,2,45,45,3
Si,S/G,5,0,10,19,3,45,60,5
Si,S/G,5,0,13,19,3,45,60,5
Si,Masculino,5,0,10,18,1,15,29,5
Si,Masculino,5,0,10,17,2,30,45,5
Si,Masculino,5,0,10,18,2,30,45,5
Si,S/G,5,0,10,18,3,30,30,5
Si,Masculino,5,0,10,14,2,15,45,3
Si,S/G,5,0,10,14,2,30,45,5
Si,Masculino,5,0,10,18,2,30,45,4
Si,Masculino,5,0,10,17,2,30,45,4
Si,Masculino,5,0,11,18,2,30,45,4
Si,Masculino,5,0,11,17,2,30,45,4
Si,Masculino,5,0,15,18,2,30,45,4
Si,Masculino,5,0,15,17,2,30,45,4
Si,Masculino,5,0,0,18,2,30,45,4
Si,Masculino,5,0,0,17,2,30,45,4
Si,Masculino,5,0,10,0,2,30,45,3
Si,S/G,5,0,10,18,2,15,45,3
Si,Masculino,5,2,11,14,2,30,60,5
Si,Masculino,5,2,10,14,2,30,60,5
Si,bbb,5,0,11,14,2,30,60,5
Si,bbb,5,0,10,14,2,30,60,5
Si,Masculino,5,0,10,19,1,15,45,5
Si,Masculino,5,0,10,18,1,15,45,5
Si,Masculino,5,0,10,15,2,44,45,5
Si,Masculino,5,0,11,15,2,44,45,5
Si,Masculino,5,2,11,17,2,15,30,4
Si,Masculino,5,2,11,15,2,15,30,4
Si,Masculino,5,0,10,15,3,15,45,5
Si,Masculino,5,0,10,18,3,15,45,5
Si,Masculino,5,0,10,19,3,15,45,5
Si,Femenino,4,0,10,12,2,15,30,3
Si,Femenino,4,0,10,14,2,15,30,3
Si,Femenino,5,0,10,14,2,30,45,3
Si,Masculino,5,0,10,15,1,15,30,4
Si,Femenino,5,0,10,13,2,15,60,4
Si,Femenino,5,0,10,16,2,15,60,4
Si,S/G,5,0,7,17,2,15,45,5
Si,Femenino,5,0,0,15,2,0,45,5
Si,bbb,5,0,10,14,3,60,60,1
Si,bbb,5,0,10,16,3,60,60,1
Si,Femenino,5,0,11,18,1,15,0,4
Si,Femenino,5,0,10,18,1,15,0,4
Si,Femenino,5,0,7,16,2,30,60,3
Si,Masculino,5,0,10,13,3,30,45,4
Si,Masculino,5,0,10,14,3,30,45,4
Si,Masculino,5,0,10,17,3,30,45,4
Si,Masculino,5,0,11,13,3,30,45,4
Si,Masculino,5,0,11,14,3,30,45,4
Si,Masculino,5,0,11,17,3,30,45,4
Si,S/G,5,0,7,13,2,15,60,4
Si,S/G,5,0,7,15,2,15,60,4
Si,Femenino,5,0,7,14,2,30,60,5
Si,Femenino,5,0,7,13,2,30,60,5
Si,Femenino,5,0,7,15,2,30,60,5
Si,Masculino,5,0,7,17,2,30,60,4
Si,Masculino,5,0,10,17,2,30,60,4
Si,Masculino,4,0,8,14,2,15,30,4
Si,Femenino,4,0,7,16,3,44,60,4
Si,Femenino,4,0,7,13,3,44,60,4
Si,Femenino,5,0,7,18,2,15,15,1
Si,Masculino,5,0,7,17,3,30,30,4
Si,Masculino,5,0,7,16,3,30,30,4
Si,Masculino,5,0,7,15,3,30,30,4
Si,Masculino,5,0,8,17,3,30,30,4
Si,Masculino,5,0,8,16,3,30,30,4
Si,Masculino,5,0,8,15,3,30,30,4
Si,bbb,5,0,8,16,1,30,45,5
Si,Masculino,4,0,0,18,2,15,45,5
Si,Masculino,4,0,0,17,2,15,45,5
Si,Masculino,5,0,7,18,3,15,30,3
Si,Masculino,4,0,7,16,4,45,45,4
Si,Masculino,4,0,8,16,4,45,45,4
Si,Masculino,4,0,10,16,4,45,45,4
Si,Masculino,5,0,7,0,3,30,45,5
Si,Masculino,5,0,8,0,3,30,45,5
Si,Masculino,4,0,7,15,3,45,45,4
Si,Masculino,4,0,8,15,3,45,45,4
Si,Masculino,4,0,10,15,3,45,45,4
Si,Femenino,4,0,0,14,2,0,45,4
Si,Masculino,4,0,7,15,1,45,30,5
Si,Masculino,4,0,8,15,1,45,30,5
Si,Femenino,5,0,8,18,4,15,45,4
Si,Femenino,5,0,10,18,4,15,45,4
Si,Masculino,5,0,7,18,1,30,30,5
Si,Masculino,5,0,11,14,3,15,45,5
Si,Masculino,5,0,10,16,2,15,30,4
Si,S/G,5,0,7,17,3,30,15,3
Si,S/G,5,0,7,18,3,30,15,3
Si,Masculino,5,0,7,12,3,45,60,4
Si,S/G,5,0,10,11,2,15,30,3
Si,Masculino,5,0,0,12,2,0,45,3
Si,Masculino,5,0,10,17,3,15,29,4
Si,Masculino,5,0,10,18,3,15,29,4
Si,Masculino,5,0,10,15,3,15,29,4
Si,Femenino,5,0,7,18,2,15,45,2
Si,Femenino,5,0,7,17,2,15,45,2
Si,Femenino,5,0,11,18,2,15,45,2
Si,Femenino,5,0,11,17,2,15,45,2
Si,Masculino,5,2,8,16,2,15,30,4
Si,Masculino,5,2,8,13,2,15,30,4
Si,Masculino,2,0,11,15,2,15,30,4
Si,Masculino,5,0,10,15,3,44,30,4
Si,Masculino,5,0,9,14,3,15,45,5
Si,Femenino,5,0,11,0,1,15,30,4
Si,Femenino,5,0,13,0,1,15,30,4
Si,bbb,5,0,7,12,2,44,60,5
Si,bbb,5,0,7,14,2,44,60,5
Si,bbb,5,0,9,12,2,44,60,5
Si,bbb,5,0,9,14,2,44,60,5
Si,Masculino,5,0,7,16,2,30,30,4
Si,Masculino,5,0,7,15,2,30,30,4
Si,S/G,5,0,7,19,3,30,30,3
Si,S/G,5,0,7,17,3,30,30,3
Si,S/G,5,0,7,15,3,30,30,3
Si,S/G,5,0,7,14,3,30,30,3
Si,Masculino,5,0,7,16,2,30,30,3
Si,Masculino,5,0,8,16,2,30,30,3
Si,Masculino,5,0,10,18,1,15,45,3
Si,Masculino,5,0,10,0,2,15,60,4
Si,Masculino,5,0,0,14,3,30,30,5
Si,Masculino,5,0,0,15,3,30,30,5
Si,Masculino,5,0,9,14,3,30,30,5
Si,Masculino,5,0,9,15,3,30,30,5
Si,Masculino,5,0,10,17,2,15,30,4
Si,Femenino,2,0,10,15,2,15,30,4
Si,Femenino,2,0,10,16,2,15,30,4
Si,Masculino,5,0,7,14,3,44,45,4
Si,Femenino,4,0,7,13,2,0,29,2
Si,Femenino,4,0,7,14,2,0,29,2
Si,Femenino,4,0,7,15,2,0,29,2
Si,Femenino,4,0,7,16,2,0,29,2
Si,Femenino,5,0,7,16,2,30,45,3
Si,Femenino,5,0,8,16,2,30,45,3
Si,Femenino,5,0,9,16,2,30,45,3
Si,Femenino,5,0,8,17,4,15,29,2
Si,Femenino,5,0,8,18,4,15,29,2
Si,Femenino,5,0,10,17,4,15,29,2
Si,Femenino,5,0,10,18,4,15,29,2
Si,Femenino,5,0,11,17,4,15,29,2
Si,Femenino,5,0,11,18,4,15,29,2
Si,Femenino,5,0,10,12,3,45,45,4
Si,Femenino,5,0,10,14,3,45,45,4
Si,Femenino,5,0,10,15,3,45,45,4
Si,Masculino,5,0,7,17,1,30,30,4
Si,Masculino,5,0,8,17,1,30,30,4
Si,Femenino,5,0,8,18,3,15,30,3
Si,Femenino,5,0,11,18,3,15,30,3
Si,Femenino,5,0,10,15,2,15,30,4
Si,Femenino,5,0,7,19,2,30,45,5
Si,bbb,5,0,7,17,2,30,45,5
Si,bbb,5,0,7,16,2,30,45,5
Si,Masculino,5,0,7,18,2,30,30,3
Si,Femenino,5,0,9,13,2,15,45,4
Si,Femenino,5,0,10,13,2,15,45,4
Si,Femenino,5,0,8,13,2,15,45,4
Si,Femenino,5,2,7,15,3,15,60,3
Si,Femenino,5,2,9,15,3,15,60,3
Si,Masculino,5,0,7,18,3,15,30,5
Si,S/G,5,0,7,17,2,15,45,4
Si,S/G,5,0,9,17,2,15,45,4
Si,Masculino,5,2,7,16,3,30,60,5
Si,Femenino,5,0,7,18,3,15,30,3
Si,Femenino,5,0,7,14,3,15,45,3
Si,Masculino,5,1,7,0,1,15,45,3
Si,Masculino,5,0,7,14,4,30,60,5
Si,Masculino,5,0,7,13,4,30,60,5
Si,Femenino,5,0,7,18,3,15,45,4
Si,Femenino,5,0,7,17,3,15,45,4
Si,Femenino,5,0,9,18,3,15,45,4
Si,Femenino,5,0,9,17,3,15,45,4
Si,Masculino,4,0,7,18,2,30,30,4
Si,Femenino,5,0,7,15,2,30,30,4
Si,Femenino,5,0,7,16,2,30,30,4
Si,Femenino,5,0,7,14,2,30,30,4
Si,Femenino,5,0,7,17,2,30,30,4
Si,bbb,5,0,7,12,3,45,45,4
Si,bbb,5,0,7,13,3,45,45,4
Si,Femenino,5,0,8,14,1,30,45,4
Si,Masculino,5,0,10,14,2,45,45,4
Si,Femenino,5,0,12,15,2,30,60,5
Si,Femenino,5,2,7,12,2,15,30,4
Si,Femenino,5,2,7,14,2,15,30,4
Si,Masculino,4,0,7,15,2,30,45,2
Si,Masculino,4,0,7,14,2,30,45,2
Si,Masculino,5,2,15,14,1,15,45,4
Si,Masculino,5,2,15,13,1,15,45,4
Si,Masculino,5,2,15,12,1,15,45,4
Si,Masculino,5,2,0,14,1,15,45,4
Si,Masculino,5,2,0,13,1,15,45,4
Si,Masculino,5,2,0,12,1,15,45,4
Si,Masculino,4,0,7,18,2,45,45,5
Si,Masculino,4,0,7,16,2,45,45,5
Si,Masculino,4,0,9,18,2,45,45,5
Si,Masculino,4,0,9,16,2,45,45,5
Si,Femenino,5,0,7,14,2,30,60,4
Si,Masculino,5,0,7,18,3,30,60,5
Si,Masculino,5,0,10,16,3,30,60,5
Si,Masculino,5,0,10,17,3,30,60,5
Si,Masculino,5,0,10,18,3,30,60,5
Si,Masculino,5,0,7,18,4,30,30,4
Si,Femenino,5,0,7,17,3,45,60,4
Si,Femenino,5,0,7,14,1,45,30,5
Si,Femenino,5,0,7,17,1,45,30,5
Si,Femenino,5,0,9,14,1,30,60,5
Si,Femenino,5,0,8,17,2,60,60,3
Si,Femenino,5,0,10,17,2,60,60,3
Si,Femenino,5,0,9,17,2,60,60,3
Si,Masculino,5,0,11,14,1,30,30,2
Si,Masculino,5,0,10,14,1,30,30,2
Si,Masculino,5,0,7,14,1,30,30,2
Si,Femenino,5,0,7,17,3,15,45,3
Si,Femenino,5,0,7,18,3,15,45,3
Si,Femenino,5,0,7,16,3,15,45,3
Si,Femenino,5,0,7,15,3,15,45,3
Si,Femenino,5,0,11,19,2,15,30,3
Si,Femenino,5,0,12,14,2,15,30,3
Si,Femenino,5,0,12,19,2,15,30,3
Si,Masculino,5,0,7,12,2,15,0,3
Si,Masculino,5,0,14,12,2,15,0,3
Si,Masculino,5,0,15,12,2,15,0,3
Si,Masculino,5,0,0,12,2,15,0,3
Si,Masculino,4,0,10,14,2,60,60,5
Si,Femenino,4,0,0,14,3,0,29,4
Si,Femenino,4,0,0,16,3,0,29,4
Si,Femenino,5,0,7,18,3,15,30,3
Si,Femenino,5,0,9,18,3,15,30,3
Si,Femenino,5,0,10,18,3,15,30,3
Si,Masculino,5,0,7,13,3,45,30,4
Si,Masculino,5,0,7,14,3,45,30,4
Si,Masculino,5,0,7,15,3,45,30,4
Si,Masculino,5,0,7,16,3,45,30,4
Si,Femenino,5,0,7,18,1,30,45,5
Si,Masculino,5,0,8,17,2,60,45,5
Si,Masculino,5,0,8,18,2,60,45,5
Si,Masculino,1,0,0,14,1,0,29,3
Si,S/G,5,0,9,18,5,30,60,5
Si,S/G,5,0,9,17,5,30,60,5
Si,S/G,5,0,10,18,5,30,60,5
Si,S/G,5,0,10,17,5,30,60,5
Si,S/G,5,0,11,18,5,30,60,5
Si,S/G,5,0,11,17,5,30,60,5
Si,S/G,5,0,8,18,5,30,60,5
Si,S/G,5,0,8,17,5,30,60,5
Si,Masculino,5,0,8,16,3,30,45,4
Si,Masculino,5,0,8,15,3,30,45,4
Si,Masculino,5,0,8,17,3,30,45,4
Si,Masculino,5,0,10,16,3,30,45,4
Si,Masculino,5,0,10,15,3,30,45,4
Si,Masculino,5,0,10,17,3,30,45,4
Si,Masculino,5,0,11,16,3,30,45,4
Si,Masculino,5,0,11,15,3,30,45,4
Si,Masculino,5,0,11,17,3,30,45,4
Si,Masculino,2,0,10,14,2,15,30,3
Si,Femenino,5,0,7,14,2,44,30,4
Si,Femenino,5,0,8,14,2,44,30,4
Si,Femenino,5,0,9,14,2,44,30,4
Si,Masculino,5,0,7,16,3,15,45,4
Si,Masculino,5,0,7,18,3,15,45,3
Si,Masculino,5,0,8,18,3,15,45,3
Si,Masculino,5,0,9,18,3,15,45,3
Si,S/G,5,0,7,17,1,30,15,2
Si,S/G,5,0,7,18,1,30,15,2
Si,S/G,5,0,7,16,1,30,15,2
Si,Femenino,5,0,11,18,2,15,45,4
Si,Masculino,5,0,7,18,1,45,60,5
Si,Femenino,5,0,8,17,3,15,29,4
Si,Femenino,5,0,7,19,2,15,45,4
Si,Masculino,5,0,7,14,1,30,60,5
Si,Masculino,5,0,9,14,1,30,60,5
Si,Masculino,5,0,11,14,1,30,60,5
Si,Femenino,5,0,7,17,3,45,60,3
Si,Masculino,5,0,11,16,2,15,30,3
Si,Masculino,5,0,11,17,2,15,30,3
Si,Masculino,5,0,11,15,2,15,30,3
Si,Masculino,5,0,13,16,2,15,30,3
Si,Masculino,5,0,13,17,2,15,30,3
Si,Masculino,5,0,13,15,2,15,30,3
Si,Masculino,5,0,8,17,2,60,60,5
Si,Masculino,5,0,9,17,2,60,60,5
Si,Masculino,5,0,7,17,2,60,60,5
Si,S/G,5,0,7,15,2,15,30,4
Si,Masculino,5,0,9,16,2,30,30,5
Si,Masculino,5,0,11,16,2,30,30,5
Si,Masculino,5,0,12,16,2,30,30,5
Si,Masculino,5,0,13,16,2,30,30,5
Si,Masculino,5,0,14,16,2,30,30,5
Si,Masculino,5,0,15,16,2,30,30,5
Si,bbb,5,0,8,15,2,30,45,4
Si,Femenino,5,0,7,16,2,15,30,3
Si,Femenino,5,0,7,17,2,15,30,3
Si,Masculino,5,0,10,14,3,15,30,5
Si,Masculino,5,0,10,15,3,15,30,5
Si,Masculino,5,0,10,16,3,15,30,5
Si,Femenino,5,0,8,18,3,30,45,5
Si,Femenino,5,0,9,18,3,30,45,5
Si,Femenino,5,0,10,18,3,30,45,5
Si,Femenino,5,0,11,18,3,30,45,5
Si,Femenino,4,0,7,16,1,15,60,3
Si,S/G,5,0,7,15,3,15,60,4
Si,S/G,5,0,7,14,3,15,60,4
Si,Femenino,5,2,8,18,2,30,29,5
Si,Femenino,5,2,10,18,2,30,29,5
Si,Femenino,5,2,11,18,2,30,29,5
Si,Femenino,5,0,7,18,1,30,30,4
Si,Masculino,4,0,7,15,2,30,60,4
Si,Masculino,4,0,9,15,2,30,60,4
Si,Femenino,5,1,7,16,2,30,60,5
Si,Femenino,5,1,7,12,2,30,60,5
Si,Femenino,5,0,7,14,2,60,45,5
Si,Femenino,5,0,8,12,3,30,30,4
Si,Masculino,5,0,7,12,2,45,30,5
Si,Masculino,5,0,7,14,2,45,30,5
Si,Masculino,5,0,7,14,3,30,45,5
Si,Masculino,4,0,7,16,2,30,45,4
Si,Masculino,5,0,7,14,2,30,30,1
Si,Masculino,5,0,7,13,2,30,30,1
Si,Masculino,5,2,10,0,3,15,60,4
Si,Masculino,5,0,7,11,2,45,60,5
Si,Femenino,5,0,7,12,4,45,45,2
Si,Femenino,5,0,7,14,4,45,45,2
Si,Masculino,5,0,7,10,1,30,60,4
Si,Femenino,2,2,0,16,2,0,60,4
Si,Femenino,5,0,7,14,3,45,60,5
Si,Femenino,5,0,7,12,3,44,60,1
Si,Femenino,5,0,7,16,3,44,60,1
Si,Femenino,5,0,7,17,1,15,60,4
Si,Femenino,5,0,10,18,1,15,60,4
Si,Femenino,5,0,10,17,1,15,60,4
Si,Femenino,5,0,7,18,1,15,60,3
Si,Masculino,5,0,7,17,2,30,60,3
Si,Femenino,5,0,7,14,2,15,60,3
Si,Femenino,5,0,8,14,2,15,60,3
Si,Masculino,5,0,7,18,1,30,60,3
Si,Femenino,5,0,7,15,3,15,60,4
Si,Femenino,5,0,7,16,3,15,60,4
Si,Femenino,5,0,7,17,3,15,60,4
Si,Femenino,5,0,7,18,3,15,60,4
Si,Masculino,5,0,9,17,3,15,45,4
Si,Femenino,5,0,9,16,3,15,45,5
Si,Femenino,5,0,7,18,2,30,30,4
Si,Femenino,5,0,7,15,2,30,30,4
Si,S/G,5,0,8,14,3,30,45,5
Si,Masculino,5,2,7,18,2,15,60,3
Si,Femenino,5,0,8,17,3,60,60,5
Si,Femenino,5,0,7,17,3,60,60,5
Si,Femenino,5,1,7,13,2,60,60,5
Si,Femenino,5,1,8,13,2,60,60,5
Si,Masculino,4,0,7,15,2,60,60,5
Si,Masculino,4,0,7,19,2,60,60,5
Si,Masculino,4,0,9,15,2,60,60,5
Si,Masculino,4,0,9,19,2,60,60,5
Si,Masculino,4,0,14,15,2,60,60,5
Si,Masculino,4,0,14,19,2,60,60,5
Si,Masculino,2,0,15,12,2,15,45,3
Si,Masculino,2,0,15,14,2,15,45,3
Si,Masculino,5,0,0,18,2,0,29,5
Si,Femenino,5,0,7,18,2,15,45,5
Si,Femenino,5,0,10,18,3,15,30,4
Si,Femenino,5,0,10,19,3,15,30,4
Si,Femenino,5,0,10,17,3,15,30,4
Si,Femenino,5,0,10,16,3,15,30,4
Si,Femenino,5,0,11,18,3,15,30,4
Si,Femenino,5,0,11,19,3,15,30,4
Si,Femenino,5,0,11,17,3,15,30,4
Si,Femenino,5,0,11,16,3,15,30,4
Si,Femenino,5,0,8,18,3,15,30,4
Si,Femenino,5,0,8,19,3,15,30,4
Si,Femenino,5,0,8,17,3,15,30,4
Si,Femenino,5,0,8,16,3,15,30,4
Si,Masculino,4,0,0,16,3,30,45,5
Si,Masculino,4,0,0,15,3,30,45,5
Si,Femenino,5,2,11,14,1,15,45,5
Si,Femenino,5,2,11,13,1,15,45,5
Si,Femenino,5,2,11,12,1,15,45,5
Si,Femenino,5,2,10,14,1,15,45,5
Si,Femenino,5,2,10,13,1,15,45,5
Si,Femenino,5,2,10,12,1,15,45,5
Si,Femenino,5,2,8,14,1,15,45,5
Si,Femenino,5,2,8,13,1,15,45,5
Si,Femenino,5,2,8,12,1,15,45,5
Si,Masculino,4,0,7,18,2,15,15,5
Si,Femenino,2,0,9,18,3,30,60,4
Si,Femenino,2,0,8,18,3,30,60,4
Si,S/G,5,0,12,15,2,15,60,4
Si,S/G,5,0,12,14,2,15,60,4
Si,Masculino,5,0,7,15,4,15,30,3
Si,Masculino,5,0,7,16,4,15,30,3
